url,status
https://www.latimes.com/recipe/thanksgiving-double-crust-apple-pie,200
https://www.latimes.com/recipe/martin-dralucks-rabbit-dish,200
https://recipes.latimes.com/recipe-eggplant-timbale/,301
https://www.latimes.com/entertainment-arts/story/2023-02-28/beehive-black-la-black-market-flea-everyday-people-behold,200
https://www.latimes.com/food/story/2021-05-20/chinese-cooking-cookbooks-lessons-from-mothers-and-grandmothers,200
https://www.latimes.com/entertainment/movies/la-et-mn-certain-women-review-20161008-snap-story.html,200
https://www.latimes.com/entertainment-arts/movies/story/2022-03-12/alison-brie-jeff-baena-spin-me-round-sxsw,200
https://www.latimes.com/entertainment-arts/movies/story/2022-03-13/nicolas-cage-unbearable-weight-of-massive-talent,200
https://www.latimes.com/lifestyle/image/story/2021-12-01/a-letter-to-the-la-of-my-dreams-christina-catherine-martinez,200
https://www.latimes.com/entertainment-arts/movies/story/2022-03-13/sandra-bullock-the-lost-city-sxsw-premiere,200
https://www.latimes.com/lifestyle/image/story/2021-12-01/a-letter-to-the-la-of-my-dreams-zehra-ahmed,200
https://www.latimes.com/california/story/2021-10-28/extreme-heat-built-environment-equity,200
https://www.latimes.com/lifestyle/image/story/2021-12-01/a-letter-to-the-la-of-my-dreams-kendrick-sampson,200
https://www.latimes.com/lifestyle/image/story/2021-12-01/a-letter-to-the-la-of-my-dreams-rio-uribe,200
https://www.latimes.com/business/hiltzik/,301
https://www.latimes.com/business/story/2022-08-31/after-a-golden-era-at-snap-and-other-tech-firms-its-back-to-reality-for-workers,200
https://www.latimes.com/business/hiltzik/la-fi-hiltzik-amazon-hq-20180119-story.html,200
https://www.latimes.com/people/bloomberg,200
https://www.latimes.com/business/hiltzik/la-fi-hiltzik-amazon-hq-20170911-story.html,200
https://www.latimes.com/entertainment-arts/movies/story/2020-06-30/hamilton-review-lin-manuel-miranda-disney,200
https://www.latimes.com/entertainment-arts/music/story/2022-05-17/kendrick-lamar-mr-morale-and-big-steppers-review,200
https://recipes.latimes.com/,301
https://www.latimes.com/entertainment-arts/music/story/2022-05-19/harry-styles-harrys-house-new-album-review,200
https://www.latimes.com/entertainment-arts/story/2020-10-14/40-black-playwrights-theater-racism,200
https://www.latimes.com/entertainment-arts/music/story/2021-01-14/ariel-pink-tucker-carlson-fox-news,200
https://www.latimes.com/people/randall-roberts,200
https://www.latimes.com/entertainment-arts/story/2020-10-02/nathan-apodaca-is-the-skateboarding-fleetwood-mac-loving-tiktok-star-that-2020-needs,200
https://www.latimes.com/entertainment/arts/miranda/la-ca-cm-year-end-black-lives-matter-artists-20161218-story.html,200
https://www.latimes.com/lifestyle/image/story/2022-03-17/the-greatest-la-party-anthems-of-the-21st-century,200
https://www.latimes.com/lifestyle/image/story/2022-10-06/how-la-taught-artist-arima-ederra-how-to-be-a-vessel-for-healing-through-music,200
https://www.latimes.com/entertainment/arts/miranda/la-et-cam-art-after-fidel-20161129-story.html,200
https://www.latimes.com/entertainment/arts/miranda/la-et-cam-harry-gamboa-fotonovela-20161224-story.html,200
https://www.latimes.com/newsletters/la-newsletter-essential-arts-culture-signup-page-htmlstory.html,301
https://www.latimes.com/food/mdgcymwf1wc-123,200
https://www.latimes.com/food/la-fo-gold-cassia-20150808-story.html,301
https://www.latimes.com/recipe/citrus-and-herb-porchetta-with-roasted-lemon-christmas-salsa-verde,200
https://www.latimes.com/food/drinks/la-fo-fishtacos-whitewine-20150808-story.html,200
https://www.latimes.com/about/los-angeles-times-fellowship,200
https://www.latimes.com/entertainment/popular/,301
https://www.latimes.com/entertainment-arts/movies/story/2021-12-02/gallery-90220-david-colbert-jr,200
https://www.latimes.com/entertainment-arts/awards/story/2022-01-26/nicolas-cage-on-pig-elvis-dracula-and-his-career,200
https://www.latimes.com/entertainment/movies/la-et-mn-mandy-review-20180913-story.html,200
https://www.latimes.com/entertainment-arts/tv/story/2021-08-22/molly-shannon-the-white-lotus-the-other-two,200
https://www.latimes.com/entertainment-arts/movies/story/2021-02-02/patti-harrison-together-together-sundance,200
https://www.latimes.com/entertainment-arts/tv/story/2020-07-08/davine-joy-randolph-hulu-high-fidelity-cant-stop-watching,200
https://www.latimes.com/california/story/2020-12-16/black-lives-matter-protests-george-floyd-coronavirus-covid-2020,200
https://www.latimes.com/environment/newsletter/2021-10-07/how-our-reporters-revealed-the-shocking-death-toll-of-california-heat-waves-boiling-point,200
https://www.latimes.com/environment/story/2021-10-07/climate-change-supercharging-california-heat-waves,200
https://www.latimes.com/local/lanow/la-me-cool-pavement-climate-change-20190425-story.html,200
https://www.latimes.com/environment/story/2021-10-07/as-heat-waves-intensify-access-to-air-conditioning-can-mean-life-or-death,200
https://www.latimes.com/entertainment-arts/business/story/2022-03-22/buzzfeed-editor-departs-staff-cuts-digital-media,200
https://www.latimes.com/business/la-fi-amazon-irvine-20170908-story.html,200
https://www.latimes.com/entertainment-arts/business/story/2022-03-29/nielsen-to-go-private-in-deal-valuing-tv-ratings-company-at-16-billion,200
https://www.latimes.com/entertainment-arts/business/story/2022-04-22/desantis-signs-law-to-ax-disneys-self-governance-privileges,200
https://www.latimes.com/entertainment-arts/books/story/2020-06-19/bolton-book-tells-all-about-trump-except-what-makes-him-tick,200
https://www.latimes.com/entertainment-arts/music/story/2022-05-16/harrys-house-harry-styles-new-album-release-date,200
https://www.latimes.com/entertainment-arts/music/story/2022-04-16/harry-styles-shania-twain-coachella-2022,200
https://www.latimes.com/archives/la-xpm-2008-apr-20-ca-beaty20-story.html,200
https://www.latimes.com/entertainment/arts/la-et-cm-her-portmanteau-review-20180607-story.html,200
https://www.latimes.com/entertainment-arts/music/story/2022-04-20/cypress-hill-420-showtime-documentary-insane-in-the-brain,200
https://latimes.com/arts,301
https://www.latimes.com/entertainment/arts/miranda/la-et-cam-grammys-gaby-moreno-roxy-20161201-story.html,200
https://www.latimes.com/lifestyle/image/story/2022-03-17/artist-gary-garay-on-los-angeles-musician-jonny-chingas,200
https://www.latimes.com/lifestyle/image/story/2022-03-17/trust-your-ears-when-you-hear-san-cha-sing,200
https://www.latimes.com/projects/function/,200
https://store.latimes.com/products/image-issue-9-function,200
https://latimes.com/projects/parentsarecool,301
https://www.latimes.com/entertainment/arts/la-ca-cm-mexican-modernism-philadelphia-20161127-htmlstory.html,200
https://www.latimes.com/entertainment/arts/miranda/la-et-cam-havana-biennial-cuba-art-world-tania-bruguera-20150522-column.html,200
https://www.latimes.com/entertainment/arts/la-ca-cm-belkis-ayon-20160912-snap-htmlstory.html,200
https://www.latimes.com/entertainment/arts/miranda/la-et-cam-cuban-artist-tania-bruguera-her-arrests-and-why-she-remains-in-cuba-20150107-column.html,200
https://www.latimes.com/entertainment/arts/miranda/la-et-cam-jonas-wood-moca-20161220-story.html,200
https://www.latimes.com/la-bio-s-irene-virbila-staff.html,200
https://store.latimes.com/pages/contact-us,200
https://www.latimes.com/entertainment/arts/miranda/la-et-cam-dissident-artist-tania-bruguera-back-in-us-after-8-months-in-cuba-20150822-column.html,200
https://www.latimes.com/about/pressreleases/story/2021-10-28/announcing-the-los-angeles-times-fellowship-program-a-revamp-of-metpro,200
https://www.latimes.com/entertainment-arts/business/story/2021-03-09/triller-acquires-timbaland-and-verzuz,200
https://www.latimes.com/entertainment-arts/movies/story/2021-07-15/review-pig-nicolas-cage,200
https://latimes.com/projects/imagemakers,301
https://www.latimes.com/archives/la-xpm-1995-10-27-ca-61916-story.html,200
https://www.latimes.com/people/meredith-blake,200
https://www.latimes.com/entertainment-arts/tv/story/2020-12-04/big-mouth-ayo-edebiri-missy-voice-season-4,200
https://www.latimes.com/entertainment-arts/tv/story/2020-07-01/jb-smoove-curb-your-enthusiasm-cant-stop-watching,200
https://www.latimes.com/california/2020-year-in-review,200
https://www.latimes.com/california/story/2021-10-02/hot-dry-weather-challenges-crews-fighting-california-wildfires,200
https://www.latimes.com/people/paul-duginski,200
https://www.latimes.com/people/anna-m-phillips,200
https://www.latimes.com/projects/la-sci-cooling-los-angeles/,200
https://www.latimes.com/books/jacketcopy/la-et-jc-amazon-store-silicon-valley-20170823-story.html,200
https://www.latimes.com/entertainment-arts/business/story/2022-04-15/in-disney-desantis-feud-echoes-of-a-long-culture-war-with-the-religious-right,200
https://www.latimes.com/entertainment-arts/business/story/2021-12-13/nielsen-tv-ratings-streaming-nbc-david-kenny,200
https://www.latimes.com/entertainment-arts/business/story/2021-06-24/buzzfeed-plans-to-go-public-through-spac,200
https://www.latimes.com/politics/story/2020-06-18/five-things-you-should-know-about-john-boltons-book,200
https://www.latimes.com/entertainment-arts/story/2021-01-04/harry-styles-olivia-wilde-dating-rumors-photos,200
https://www.latimes.com/entertainment-arts/story/2022-04-16/the-best-moments-of-coachella-2022-in-photos,200
https://www.latimes.com/entertainment-arts/music/story/2022-04-15/coachella-2022-live-updates-harry-styles-billie-eilish-weeknd,200
https://www.latimes.com/entertainment-arts/music/story/2022-04-24/coachella-weekend-2-best-moments-harry-styles-lizzo,200
https://www.latimes.com/entertainment-arts/story/2020-04-10/netflix-mister-cartoon-estevan-oriol-la-originals,200
https://www.latimes.com/entertainment/music/la-et-ms-2017-grammy-nominations-2017-live-low-wattage-star-power-and-mish-mash-1481004924-htmlstory.html,301
https://www.latimes.com/people/christopher-knight,200
https://www.latimes.com/world/mexico-americas/la-fg-us-cuba-talks-20150520-story.html,200
https://www.latimes.com/people/deborah-vankin,200
https://www.latimes.com/entertainment/arts/miranda/la-et-cam-ravi-rajan-calarts-20161213-story.html,200
https://www.latimes.com/entertainment/arts/miranda/la-et-cam-roundup-sylvester-stallone-parker-center-20161218-story.html,200
https://www.latimes.com/food/dailydish/la-dd-banquet-new-wine-buying-app-20151209-story.html,200
https://www.latimes.com/entertainment/arts/miranda/la-et-cam-dissident-artist-tania-bruguera-has-passport-returned-by-cuban-authorities-20150713-column.html,200
https://www.latimes.com/about/pressreleases/story/2023-03-02/music-reporter-suzy-exposito-joins-the-latino-initiatives-team-as-a-cultural-columnist,200
https://www.latimes.com/about/pressreleases/story/2023-03-02/diana-ramirez-santacruz-joins-the-latino-initiatives-team-as-an-art-director,200
https://www.latimes.com/archives/la-xpm-1995-05-07-tv-63165-story.html,200
https://www.latimes.com/entertainment-arts/movies/story/2019-10-24/cat-and-moon-review-alex-wolff,200
https://www.latimes.com/people/kenneth-turan,200
https://www.latimes.com/entertainment/arts/miranda/la-et-cam-latin-grammy-political-questions-20161121-story.html,200
https://www.latimes.com/entertainment-arts/tv/story/2022-12-19/below-deck-captain-lee-kate-chastain-bravo,200
https://www.latimes.com/entertainment/arts/la-et-cm-tania-brugueras-cuba-20150108-column.html,200
https://www.latimes.com/entertainment-arts/movies/story/2022-12-22/sarah-polley-women-talking,200
